"scenario","compartment","date","death_calibrated","y_mean","iso3c"
"Relax Interventions 50%","hospital_incidence",2022-08-03,FALSE,349.07,"AFG"
"Relax Interventions 50%","ICU_incidence",2022-08-03,FALSE,117.1,"AFG"
"Relax Interventions 50%","cumulative_infections",2022-08-03,FALSE,30272248.72,"AFG"
"Additional 50% Reduction","hospital_demand",2022-08-04,FALSE,966.45,"AFG"
"Additional 50% Reduction","ICU_demand",2022-08-04,FALSE,274.72,"AFG"
"Additional 50% Reduction","infections",2022-08-04,FALSE,3814.59,"AFG"
"Additional 50% Reduction","hospital_incidence",2022-08-04,FALSE,52.24,"AFG"
"Additional 50% Reduction","ICU_incidence",2022-08-04,FALSE,17.63,"AFG"
"Additional 50% Reduction","cumulative_infections",2022-08-04,FALSE,29834889.91,"AFG"
"Maintain Status Quo","hospital_demand",2022-08-04,FALSE,1587.36,"AFG"
"Maintain Status Quo","ICU_demand",2022-08-04,FALSE,327.91,"AFG"
"Maintain Status Quo","infections",2022-08-04,FALSE,18227.54,"AFG"
"Maintain Status Quo","hospital_incidence",2022-08-04,FALSE,157.79,"AFG"
"Maintain Status Quo","ICU_incidence",2022-08-04,FALSE,52.98,"AFG"
"Maintain Status Quo","cumulative_infections",2022-08-04,FALSE,30014446.68,"AFG"
"Relax Interventions 50%","hospital_demand",2022-08-04,FALSE,2567.92,"AFG"
"Relax Interventions 50%","ICU_demand",2022-08-04,FALSE,404.38,"AFG"
"Relax Interventions 50%","infections",2022-08-04,FALSE,55023.34,"AFG"
"Relax Interventions 50%","hospital_incidence",2022-08-04,FALSE,365.55,"AFG"
"Relax Interventions 50%","ICU_incidence",2022-08-04,FALSE,122.47,"AFG"
"Relax Interventions 50%","cumulative_infections",2022-08-04,FALSE,30327272.06,"AFG"
"Additional 50% Reduction","hospital_demand",2022-08-05,FALSE,897.3,"AFG"
"Additional 50% Reduction","ICU_demand",2022-08-05,FALSE,267.43,"AFG"
"Additional 50% Reduction","infections",2022-08-05,FALSE,3444.1,"AFG"
"Additional 50% Reduction","hospital_incidence",2022-08-05,FALSE,47.19,"AFG"
"Additional 50% Reduction","ICU_incidence",2022-08-05,FALSE,15.9,"AFG"
"Additional 50% Reduction","cumulative_infections",2022-08-05,FALSE,29838334.01,"AFG"
"Maintain Status Quo","hospital_demand",2022-08-05,FALSE,1566.59,"AFG"
"Maintain Status Quo","ICU_demand",2022-08-05,FALSE,326.81,"AFG"
"Maintain Status Quo","infections",2022-08-05,FALSE,17970.86,"AFG"
"Maintain Status Quo","hospital_incidence",2022-08-05,FALSE,155.59,"AFG"
"Maintain Status Quo","ICU_incidence",2022-08-05,FALSE,52.17,"AFG"
"Maintain Status Quo","cumulative_infections",2022-08-05,FALSE,30032417.54,"AFG"
"Relax Interventions 50%","hospital_demand",2022-08-05,FALSE,2676.73,"AFG"
"Relax Interventions 50%","ICU_demand",2022-08-05,FALSE,411.07,"AFG"
"Relax Interventions 50%","infections",2022-08-05,FALSE,57556.14,"AFG"
"Relax Interventions 50%","hospital_incidence",2022-08-05,FALSE,382.69,"AFG"
"Relax Interventions 50%","ICU_incidence",2022-08-05,FALSE,128.05,"AFG"
"Relax Interventions 50%","cumulative_infections",2022-08-05,FALSE,30384828.2,"AFG"
"Additional 50% Reduction","hospital_demand",2022-08-06,FALSE,831.31,"AFG"
"Additional 50% Reduction","ICU_demand",2022-08-06,FALSE,259.53,"AFG"
"Additional 50% Reduction","infections",2022-08-06,FALSE,3109.76,"AFG"
"Additional 50% Reduction","hospital_incidence",2022-08-06,FALSE,42.62,"AFG"
"Additional 50% Reduction","ICU_incidence",2022-08-06,FALSE,14.35,"AFG"
"Additional 50% Reduction","cumulative_infections",2022-08-06,FALSE,29841443.78,"AFG"
"Maintain Status Quo","hospital_demand",2022-08-06,FALSE,1545.94,"AFG"
"Maintain Status Quo","ICU_demand",2022-08-06,FALSE,325.73,"AFG"
"Maintain Status Quo","infections",2022-08-06,FALSE,17717.6,"AFG"
"Maintain Status Quo","hospital_incidence",2022-08-06,FALSE,153.41,"AFG"
"Maintain Status Quo","ICU_incidence",2022-08-06,FALSE,51.37,"AFG"
"Maintain Status Quo","cumulative_infections",2022-08-06,FALSE,30050135.15,"AFG"
"Relax Interventions 50%","hospital_demand",2022-08-06,FALSE,2792.34,"AFG"
"Relax Interventions 50%","ICU_demand",2022-08-06,FALSE,418.05,"AFG"
"Relax Interventions 50%","infections",2022-08-06,FALSE,60181.82,"AFG"
"Relax Interventions 50%","hospital_incidence",2022-08-06,FALSE,400.51,"AFG"
"Relax Interventions 50%","ICU_incidence",2022-08-06,FALSE,133.84,"AFG"
"Relax Interventions 50%","cumulative_infections",2022-08-06,FALSE,30445010.02,"AFG"
"Additional 50% Reduction","hospital_demand",2022-08-07,FALSE,768.7,"AFG"
"Additional 50% Reduction","ICU_demand",2022-08-07,FALSE,251,"AFG"
"Additional 50% Reduction","infections",2022-08-07,FALSE,2808.04,"AFG"
"Additional 50% Reduction","hospital_incidence",2022-08-07,FALSE,38.49,"AFG"
"Additional 50% Reduction","ICU_incidence",2022-08-07,FALSE,12.94,"AFG"
"Additional 50% Reduction","cumulative_infections",2022-08-07,FALSE,29844251.82,"AFG"
"Maintain Status Quo","hospital_demand",2022-08-07,FALSE,1525.43,"AFG"
"Maintain Status Quo","ICU_demand",2022-08-07,FALSE,324.66,"AFG"
"Maintain Status Quo","infections",2022-08-07,FALSE,17467.74,"AFG"
"Maintain Status Quo","hospital_incidence",2022-08-07,FALSE,151.26,"AFG"
"Maintain Status Quo","ICU_incidence",2022-08-07,FALSE,50.58,"AFG"
"Maintain Status Quo","cumulative_infections",2022-08-07,FALSE,30067602.88,"AFG"
"Relax Interventions 50%","hospital_demand",2022-08-07,FALSE,2914.66,"AFG"
"Relax Interventions 50%","ICU_demand",2022-08-07,FALSE,425.33,"AFG"
"Relax Interventions 50%","infections",2022-08-07,FALSE,62900.78,"AFG"
"Relax Interventions 50%","hospital_incidence",2022-08-07,FALSE,419,"AFG"
"Relax Interventions 50%","ICU_incidence",2022-08-07,FALSE,139.85,"AFG"
"Relax Interventions 50%","cumulative_infections",2022-08-07,FALSE,30507910.8,"AFG"
"Additional 50% Reduction","hospital_demand",2022-08-08,FALSE,709.56,"AFG"
"Additional 50% Reduction","ICU_demand",2022-08-08,FALSE,241.93,"AFG"
"Additional 50% Reduction","infections",2022-08-08,FALSE,2535.75,"AFG"
"Additional 50% Reduction","hospital_incidence",2022-08-08,FALSE,34.76,"AFG"
"Additional 50% Reduction","ICU_incidence",2022-08-08,FALSE,11.67,"AFG"
"Additional 50% Reduction","cumulative_infections",2022-08-08,FALSE,29846787.57,"AFG"
"Maintain Status Quo","hospital_demand",2022-08-08,FALSE,1505.09,"AFG"
"Maintain Status Quo","ICU_demand",2022-08-08,FALSE,323.6,"AFG"
"Maintain Status Quo","infections",2022-08-08,FALSE,17221.23,"AFG"
"Maintain Status Quo","hospital_incidence",2022-08-08,FALSE,149.14,"AFG"
"Maintain Status Quo","ICU_incidence",2022-08-08,FALSE,49.8,"AFG"
"Maintain Status Quo","cumulative_infections",2022-08-08,FALSE,30084824.12,"AFG"
"Relax Interventions 50%","hospital_demand",2022-08-08,FALSE,3043.59,"AFG"
"Relax Interventions 50%","ICU_demand",2022-08-08,FALSE,432.89,"AFG"
"Relax Interventions 50%","infections",2022-08-08,FALSE,65713.06,"AFG"
"Relax Interventions 50%","hospital_incidence",2022-08-08,FALSE,438.18,"AFG"
"Relax Interventions 50%","ICU_incidence",2022-08-08,FALSE,146.09,"AFG"
"Relax Interventions 50%","cumulative_infections",2022-08-08,FALSE,30573623.86,"AFG"
"Additional 50% Reduction","hospital_demand",2022-08-09,FALSE,653.96,"AFG"
"Additional 50% Reduction","ICU_demand",2022-08-09,FALSE,232.41,"AFG"
"Additional 50% Reduction","infections",2022-08-09,FALSE,2290,"AFG"
"Additional 50% Reduction","hospital_incidence",2022-08-09,FALSE,31.39,"AFG"
"Additional 50% Reduction","ICU_incidence",2022-08-09,FALSE,10.53,"AFG"
"Additional 50% Reduction","cumulative_infections",2022-08-09,FALSE,29849077.57,"AFG"
"Maintain Status Quo","hospital_demand",2022-08-09,FALSE,1484.92,"AFG"
"Maintain Status Quo","ICU_demand",2022-08-09,FALSE,322.57,"AFG"
"Maintain Status Quo","infections",2022-08-09,FALSE,16978.07,"AFG"
"Maintain Status Quo","hospital_incidence",2022-08-09,FALSE,147.05,"AFG"
"Maintain Status Quo","ICU_incidence",2022-08-09,FALSE,49.03,"AFG"
"Maintain Status Quo","cumulative_infections",2022-08-09,FALSE,30101802.19,"AFG"
"Relax Interventions 50%","hospital_demand",2022-08-09,FALSE,3179.04,"AFG"
"Relax Interventions 50%","ICU_demand",2022-08-09,FALSE,440.75,"AFG"
"Relax Interventions 50%","infections",2022-08-09,FALSE,68618.26,"AFG"
"Relax Interventions 50%","hospital_incidence",2022-08-09,FALSE,458.04,"AFG"
"Relax Interventions 50%","ICU_incidence",2022-08-09,FALSE,152.55,"AFG"
"Relax Interventions 50%","cumulative_infections",2022-08-09,FALSE,30642242.12,"AFG"
"Additional 50% Reduction","hospital_demand",2022-08-10,FALSE,601.86,"AFG"
"Additional 50% Reduction","ICU_demand",2022-08-10,FALSE,222.51,"AFG"
"Additional 50% Reduction","infections",2022-08-10,FALSE,2068.2,"AFG"
"Additional 50% Reduction","hospital_incidence",2022-08-10,FALSE,28.35,"AFG"
"Additional 50% Reduction","ICU_incidence",2022-08-10,FALSE,9.5,"AFG"
"Additional 50% Reduction","cumulative_infections",2022-08-10,FALSE,29851145.77,"AFG"
"Maintain Status Quo","hospital_demand",2022-08-10,FALSE,1464.93,"AFG"
"Maintain Status Quo","ICU_demand",2022-08-10,FALSE,321.54,"AFG"
"Maintain Status Quo","infections",2022-08-10,FALSE,16738.21,"AFG"
"Maintain Status Quo","hospital_incidence",2022-08-10,FALSE,144.98,"AFG"
"Maintain Status Quo","ICU_incidence",2022-08-10,FALSE,48.28,"AFG"
"Maintain Status Quo","cumulative_infections",2022-08-10,FALSE,30118540.4,"AFG"
"Relax Interventions 50%","hospital_demand",2022-08-10,FALSE,3320.96,"AFG"
"Relax Interventions 50%","ICU_demand",2022-08-10,FALSE,448.91,"AFG"
"Relax Interventions 50%","infections",2022-08-10,FALSE,71615.5,"AFG"
"Relax Interventions 50%","hospital_incidence",2022-08-10,FALSE,478.59,"AFG"
"Relax Interventions 50%","ICU_incidence",2022-08-10,FALSE,159.23,"AFG"
"Relax Interventions 50%","cumulative_infections",2022-08-10,FALSE,30713857.62,"AFG"
"Additional 50% Reduction","hospital_demand",2022-08-11,FALSE,553.21,"AFG"
"Additional 50% Reduction","ICU_demand",2022-08-11,FALSE,212.35,"AFG"
"Additional 50% Reduction","infections",2022-08-11,FALSE,1868,"AFG"
"Additional 50% Reduction","hospital_incidence",2022-08-11,FALSE,25.61,"AFG"
"Additional 50% Reduction","ICU_incidence",2022-08-11,FALSE,8.57,"AFG"
"Additional 50% Reduction","cumulative_infections",2022-08-11,FALSE,29853013.77,"AFG"
"Maintain Status Quo","hospital_demand",2022-08-11,FALSE,1445.15,"AFG"
"Maintain Status Quo","ICU_demand",2022-08-11,FALSE,320.53,"AFG"
"Maintain Status Quo","infections",2022-08-11,FALSE,16501.63,"AFG"
"Maintain Status Quo","hospital_incidence",2022-08-11,FALSE,142.94,"AFG"
"Maintain Status Quo","ICU_incidence",2022-08-11,FALSE,47.54,"AFG"
"Maintain Status Quo","cumulative_infections",2022-08-11,FALSE,30135042.03,"AFG"
"Relax Interventions 50%","hospital_demand",2022-08-11,FALSE,3469.29,"AFG"
"Relax Interventions 50%","ICU_demand",2022-08-11,FALSE,457.36,"AFG"
"Relax Interventions 50%","infections",2022-08-11,FALSE,74703.39,"AFG"
"Relax Interventions 50%","hospital_incidence",2022-08-11,FALSE,499.82,"AFG"
"Relax Interventions 50%","ICU_incidence",2022-08-11,FALSE,166.14,"AFG"
"Relax Interventions 50%","cumulative_infections",2022-08-11,FALSE,30788561.01,"AFG"
"Additional 50% Reduction","hospital_demand",2022-08-12,FALSE,507.9,"AFG"
"Additional 50% Reduction","ICU_demand",2022-08-12,FALSE,202.04,"AFG"
"Additional 50% Reduction","infections",2022-08-12,FALSE,1687.29,"AFG"
"Additional 50% Reduction","hospital_incidence",2022-08-12,FALSE,23.13,"AFG"
"Additional 50% Reduction","ICU_incidence",2022-08-12,FALSE,7.73,"AFG"
"Additional 50% Reduction","cumulative_infections",2022-08-12,FALSE,29854701.06,"AFG"
"Maintain Status Quo","hospital_demand",2022-08-12,FALSE,1425.57,"AFG"
"Maintain Status Quo","ICU_demand",2022-08-12,FALSE,319.53,"AFG"
"Maintain Status Quo","infections",2022-08-12,FALSE,16268.3,"AFG"
"Maintain Status Quo","hospital_incidence",2022-08-12,FALSE,140.93,"AFG"
"Maintain Status Quo","ICU_incidence",2022-08-12,FALSE,46.81,"AFG"
"Maintain Status Quo","cumulative_infections",2022-08-12,FALSE,30151310.32,"AFG"
"Relax Interventions 50%","hospital_demand",2022-08-12,FALSE,3623.99,"AFG"
"Relax Interventions 50%","ICU_demand",2022-08-12,FALSE,466.11,"AFG"
"Relax Interventions 50%","infections",2022-08-12,FALSE,77879.96,"AFG"
"Relax Interventions 50%","hospital_incidence",2022-08-12,FALSE,521.73,"AFG"
"Relax Interventions 50%","ICU_incidence",2022-08-12,FALSE,173.27,"AFG"
"Relax Interventions 50%","cumulative_infections",2022-08-12,FALSE,30866440.96,"AFG"
"Additional 50% Reduction","hospital_demand",2022-08-13,FALSE,465.82,"AFG"
"Additional 50% Reduction","ICU_demand",2022-08-13,FALSE,191.69,"AFG"
"Additional 50% Reduction","infections",2022-08-13,FALSE,1524.17,"AFG"
"Additional 50% Reduction","hospital_incidence",2022-08-13,FALSE,20.89,"AFG"
"Additional 50% Reduction","ICU_incidence",2022-08-13,FALSE,6.97,"AFG"
"Additional 50% Reduction","cumulative_infections",2022-08-13,FALSE,29856225.23,"AFG"
"Maintain Status Quo","hospital_demand",2022-08-13,FALSE,1406.2,"AFG"
"Maintain Status Quo","ICU_demand",2022-08-13,FALSE,318.54,"AFG"
"Maintain Status Quo","infections",2022-08-13,FALSE,16038.18,"AFG"
"Maintain Status Quo","hospital_incidence",2022-08-13,FALSE,138.95,"AFG"
"Maintain Status Quo","ICU_incidence",2022-08-13,FALSE,46.09,"AFG"
"Maintain Status Quo","cumulative_infections",2022-08-13,FALSE,30167348.51,"AFG"
"Relax Interventions 50%","hospital_demand",2022-08-13,FALSE,3785.01,"AFG"
"Relax Interventions 50%","ICU_demand",2022-08-13,FALSE,475.15,"AFG"
"Relax Interventions 50%","infections",2022-08-13,FALSE,81142.65,"AFG"
"Relax Interventions 50%","hospital_incidence",2022-08-13,FALSE,544.31,"AFG"
"Relax Interventions 50%","ICU_incidence",2022-08-13,FALSE,180.63,"AFG"
"Relax Interventions 50%","cumulative_infections",2022-08-13,FALSE,30947583.61,"AFG"
"Additional 50% Reduction","hospital_demand",2022-08-14,FALSE,426.82,"AFG"
"Additional 50% Reduction","ICU_demand",2022-08-14,FALSE,181.41,"AFG"
"Additional 50% Reduction","infections",2022-08-14,FALSE,1376.9,"AFG"
"Additional 50% Reduction","hospital_incidence",2022-08-14,FALSE,18.87,"AFG"
"Additional 50% Reduction","ICU_incidence",2022-08-14,FALSE,6.29,"AFG"
"Additional 50% Reduction","cumulative_infections",2022-08-14,FALSE,29857602.13,"AFG"
"Maintain Status Quo","hospital_demand",2022-08-14,FALSE,1387.06,"AFG"
"Maintain Status Quo","ICU_demand",2022-08-14,FALSE,317.55,"AFG"
"Maintain Status Quo","infections",2022-08-14,FALSE,15811.26,"AFG"
"Maintain Status Quo","hospital_incidence",2022-08-14,FALSE,136.99,"AFG"
"Maintain Status Quo","ICU_incidence",2022-08-14,FALSE,45.38,"AFG"
"Maintain Status Quo","cumulative_infections",2022-08-14,FALSE,30183159.76,"AFG"
"Relax Interventions 50%","hospital_demand",2022-08-14,FALSE,3952.3,"AFG"
"Relax Interventions 50%","ICU_demand",2022-08-14,FALSE,484.48,"AFG"
"Relax Interventions 50%","infections",2022-08-14,FALSE,84488.25,"AFG"
"Relax Interventions 50%","hospital_incidence",2022-08-14,FALSE,567.55,"AFG"
"Relax Interventions 50%","ICU_incidence",2022-08-14,FALSE,188.2,"AFG"
"Relax Interventions 50%","cumulative_infections",2022-08-14,FALSE,31032071.86,"AFG"
"Additional 50% Reduction","hospital_demand",2022-08-15,FALSE,390.76,"AFG"
"Additional 50% Reduction","ICU_demand",2022-08-15,FALSE,171.26,"AFG"
"Additional 50% Reduction","infections",2022-08-15,FALSE,1243.96,"AFG"
"Additional 50% Reduction","hospital_incidence",2022-08-15,FALSE,17.05,"AFG"
"Additional 50% Reduction","ICU_incidence",2022-08-15,FALSE,5.67,"AFG"
"Additional 50% Reduction","cumulative_infections",2022-08-15,FALSE,29858846.09,"AFG"
"Maintain Status Quo","hospital_demand",2022-08-15,FALSE,1368.13,"AFG"
"Maintain Status Quo","ICU_demand",2022-08-15,FALSE,316.56,"AFG"
"Maintain Status Quo","infections",2022-08-15,FALSE,15587.49,"AFG"
"Maintain Status Quo","hospital_incidence",2022-08-15,FALSE,135.06,"AFG"
"Maintain Status Quo","ICU_incidence",2022-08-15,FALSE,44.68,"AFG"
"Maintain Status Quo","cumulative_infections",2022-08-15,FALSE,30198747.25,"AFG"
"Relax Interventions 50%","hospital_demand",2022-08-15,FALSE,4125.8,"AFG"
"Relax Interventions 50%","ICU_demand",2022-08-15,FALSE,494.1,"AFG"
"Relax Interventions 50%","infections",2022-08-15,FALSE,87912.9,"AFG"
"Relax Interventions 50%","hospital_incidence",2022-08-15,FALSE,591.42,"AFG"
"Relax Interventions 50%","ICU_incidence",2022-08-15,FALSE,195.99,"AFG"
"Relax Interventions 50%","cumulative_infections",2022-08-15,FALSE,31119984.76,"AFG"
"Additional 50% Reduction","hospital_demand",2022-08-16,FALSE,357.46,"AFG"
"Additional 50% Reduction","ICU_demand",2022-08-16,FALSE,161.32,"AFG"
"Additional 50% Reduction","infections",2022-08-16,FALSE,1123.92,"AFG"
"Additional 50% Reduction","hospital_incidence",2022-08-16,FALSE,15.4,"AFG"
"Additional 50% Reduction","ICU_incidence",2022-08-16,FALSE,5.12,"AFG"
"Additional 50% Reduction","cumulative_infections",2022-08-16,FALSE,29859970.01,"AFG"
"Maintain Status Quo","hospital_demand",2022-08-16,FALSE,1349.43,"AFG"
"Maintain Status Quo","ICU_demand",2022-08-16,FALSE,315.57,"AFG"
"Maintain Status Quo","infections",2022-08-16,FALSE,15366.84,"AFG"
"Maintain Status Quo","hospital_incidence",2022-08-16,FALSE,133.15,"AFG"
"Maintain Status Quo","ICU_incidence",2022-08-16,FALSE,43.99,"AFG"
"Maintain Status Quo","cumulative_infections",2022-08-16,FALSE,30214114.09,"AFG"
"Relax Interventions 50%","hospital_demand",2022-08-16,FALSE,4305.42,"AFG"
"Relax Interventions 50%","ICU_demand",2022-08-16,FALSE,504.01,"AFG"
"Relax Interventions 50%","infections",2022-08-16,FALSE,91411.99,"AFG"
"Relax Interventions 50%","hospital_incidence",2022-08-16,FALSE,615.9,"AFG"
"Relax Interventions 50%","ICU_incidence",2022-08-16,FALSE,203.99,"AFG"
"Relax Interventions 50%","cumulative_infections",2022-08-16,FALSE,31211396.75,"AFG"
"Additional 50% Reduction","hospital_demand",2022-08-17,FALSE,326.77,"AFG"
"Additional 50% Reduction","ICU_demand",2022-08-17,FALSE,151.65,"AFG"
"Additional 50% Reduction","infections",2022-08-17,FALSE,1015.54,"AFG"
"Additional 50% Reduction","hospital_incidence",2022-08-17,FALSE,13.91,"AFG"
"Additional 50% Reduction","ICU_incidence",2022-08-17,FALSE,4.62,"AFG"
"Additional 50% Reduction","cumulative_infections",2022-08-17,FALSE,29860985.56,"AFG"
"Maintain Status Quo","hospital_demand",2022-08-17,FALSE,1330.96,"AFG"
"Maintain Status Quo","ICU_demand",2022-08-17,FALSE,314.57,"AFG"
"Maintain Status Quo","infections",2022-08-17,FALSE,15149.3,"AFG"
"Maintain Status Quo","hospital_incidence",2022-08-17,FALSE,131.28,"AFG"
"Maintain Status Quo","ICU_incidence",2022-08-17,FALSE,43.32,"AFG"
"Maintain Status Quo","cumulative_infections",2022-08-17,FALSE,30229263.39,"AFG"
"Relax Interventions 50%","hospital_demand",2022-08-17,FALSE,4491.08,"AFG"
"Relax Interventions 50%","ICU_demand",2022-08-17,FALSE,514.19,"AFG"
"Relax Interventions 50%","infections",2022-08-17,FALSE,94980.21,"AFG"
"Relax Interventions 50%","hospital_incidence",2022-08-17,FALSE,640.97,"AFG"
"Relax Interventions 50%","ICU_incidence",2022-08-17,FALSE,212.19,"AFG"
"Relax Interventions 50%","cumulative_infections",2022-08-17,FALSE,31306376.96,"AFG"
"Additional 50% Reduction","hospital_demand",2022-08-18,FALSE,298.52,"AFG"
"Additional 50% Reduction","ICU_demand",2022-08-18,FALSE,142.28,"AFG"
"Additional 50% Reduction","infections",2022-08-18,FALSE,917.68,"AFG"
"Additional 50% Reduction","hospital_incidence",2022-08-18,FALSE,12.57,"AFG"
"Additional 50% Reduction","ICU_incidence",2022-08-18,FALSE,4.17,"AFG"
"Additional 50% Reduction","cumulative_infections",2022-08-18,FALSE,29861903.24,"AFG"
"Maintain Status Quo","hospital_demand",2022-08-18,FALSE,1312.72,"AFG"
"Maintain Status Quo","ICU_demand",2022-08-18,FALSE,313.55,"AFG"
"Maintain Status Quo","infections",2022-08-18,FALSE,14934.82,"AFG"
"Maintain Status Quo","hospital_incidence",2022-08-18,FALSE,129.42,"AFG"
"Maintain Status Quo","ICU_incidence",2022-08-18,FALSE,42.65,"AFG"
"Maintain Status Quo","cumulative_infections",2022-08-18,FALSE,30244198.21,"AFG"
"Relax Interventions 50%","hospital_demand",2022-08-18,FALSE,4682.66,"AFG"
"Relax Interventions 50%","ICU_demand",2022-08-18,FALSE,524.64,"AFG"
"Relax Interventions 50%","infections",2022-08-18,FALSE,98611.5,"AFG"
"Relax Interventions 50%","hospital_incidence",2022-08-18,FALSE,666.59,"AFG"
"Relax Interventions 50%","ICU_incidence",2022-08-18,FALSE,220.59,"AFG"
"Relax Interventions 50%","cumulative_infections",2022-08-18,FALSE,31404988.45,"AFG"
"Additional 50% Reduction","hospital_demand",2022-08-19,FALSE,272.56,"AFG"
"Additional 50% Reduction","ICU_demand",2022-08-19,FALSE,133.24,"AFG"
"Additional 50% Reduction","infections",2022-08-19,FALSE,829.31,"AFG"
"Additional 50% Reduction","hospital_incidence",2022-08-19,FALSE,11.36,"AFG"
"Additional 50% Reduction","ICU_incidence",2022-08-19,FALSE,3.76,"AFG"
"Additional 50% Reduction","cumulative_infections",2022-08-19,FALSE,29862732.55,"AFG"
"Maintain Status Quo","hospital_demand",2022-08-19,FALSE,1294.7,"AFG"
"Maintain Status Quo","ICU_demand",2022-08-19,FALSE,312.51,"AFG"
"Maintain Status Quo","infections",2022-08-19,FALSE,14723.37,"AFG"
"Maintain Status Quo","hospital_incidence",2022-08-19,FALSE,127.59,"AFG"
"Maintain Status Quo","ICU_incidence",2022-08-19,FALSE,42,"AFG"
"Maintain Status Quo","cumulative_infections",2022-08-19,FALSE,30258921.58,"AFG"
"Relax Interventions 50%","hospital_demand",2022-08-19,FALSE,4880.02,"AFG"
"Relax Interventions 50%","ICU_demand",2022-08-19,FALSE,535.35,"AFG"
"Relax Interventions 50%","infections",2022-08-19,FALSE,102299.03,"AFG"
"Relax Interventions 50%","hospital_incidence",2022-08-19,FALSE,692.73,"AFG"
"Relax Interventions 50%","ICU_incidence",2022-08-19,FALSE,229.17,"AFG"
"Relax Interventions 50%","cumulative_infections",2022-08-19,FALSE,31507287.48,"AFG"
"Additional 50% Reduction","hospital_demand",2022-08-20,FALSE,248.73,"AFG"
"Additional 50% Reduction","ICU_demand",2022-08-20,FALSE,124.58,"AFG"
"Additional 50% Reduction","infections",2022-08-20,FALSE,749.5,"AFG"
"Additional 50% Reduction","hospital_incidence",2022-08-20,FALSE,10.26,"AFG"
"Additional 50% Reduction","ICU_incidence",2022-08-20,FALSE,3.4,"AFG"
"Additional 50% Reduction","cumulative_infections",2022-08-20,FALSE,29863482.05,"AFG"
"Maintain Status Quo","hospital_demand",2022-08-20,FALSE,1276.92,"AFG"
"Maintain Status Quo","ICU_demand",2022-08-20,FALSE,311.44,"AFG"
"Maintain Status Quo","infections",2022-08-20,FALSE,14514.93,"AFG"
"Maintain Status Quo","hospital_incidence",2022-08-20,FALSE,125.79,"AFG"
"Maintain Status Quo","ICU_incidence",2022-08-20,FALSE,41.35,"AFG"
"Maintain Status Quo","cumulative_infections",2022-08-20,FALSE,30273436.51,"AFG"
"Relax Interventions 50%","hospital_demand",2022-08-20,FALSE,5083,"AFG"
"Relax Interventions 50%","ICU_demand",2022-08-20,FALSE,546.31,"AFG"
"Relax Interventions 50%","infections",2022-08-20,FALSE,106035.24,"AFG"
"Relax Interventions 50%","hospital_incidence",2022-08-20,FALSE,719.34,"AFG"
"Relax Interventions 50%","ICU_incidence",2022-08-20,FALSE,237.93,"AFG"
"Relax Interventions 50%","cumulative_infections",2022-08-20,FALSE,31613322.72,"AFG"
"Additional 50% Reduction","hospital_demand",2022-08-21,FALSE,226.87,"AFG"
"Additional 50% Reduction","ICU_demand",2022-08-21,FALSE,116.29,"AFG"
"Additional 50% Reduction","infections",2022-08-21,FALSE,677.42,"AFG"
"Additional 50% Reduction","hospital_incidence",2022-08-21,FALSE,9.28,"AFG"
"Additional 50% Reduction","ICU_incidence",2022-08-21,FALSE,3.06,"AFG"
"Additional 50% Reduction","cumulative_infections",2022-08-21,FALSE,29864159.47,"AFG"
"Maintain Status Quo","hospital_demand",2022-08-21,FALSE,1259.37,"AFG"
"Maintain Status Quo","ICU_demand",2022-08-21,FALSE,310.34,"AFG"
"Maintain Status Quo","infections",2022-08-21,FALSE,14309.45,"AFG"
"Maintain Status Quo","hospital_incidence",2022-08-21,FALSE,124.01,"AFG"
"Maintain Status Quo","ICU_incidence",2022-08-21,FALSE,40.72,"AFG"
"Maintain Status Quo","cumulative_infections",2022-08-21,FALSE,30287745.96,"AFG"
"Relax Interventions 50%","hospital_demand",2022-08-21,FALSE,5291.38,"AFG"
"Relax Interventions 50%","ICU_demand",2022-08-21,FALSE,557.5,"AFG"
"Relax Interventions 50%","infections",2022-08-21,FALSE,109811.8,"AFG"
"Relax Interventions 50%","hospital_incidence",2022-08-21,FALSE,746.37,"AFG"
"Relax Interventions 50%","ICU_incidence",2022-08-21,FALSE,246.85,"AFG"
"Relax Interventions 50%","cumulative_infections",2022-08-21,FALSE,31723134.53,"AFG"
"Additional 50% Reduction","hospital_demand",2022-08-22,FALSE,206.84,"AFG"
"Additional 50% Reduction","ICU_demand",2022-08-22,FALSE,108.4,"AFG"
"Additional 50% Reduction","infections",2022-08-22,FALSE,612.32,"AFG"
"Additional 50% Reduction","hospital_incidence",2022-08-22,FALSE,8.38,"AFG"
"Additional 50% Reduction","ICU_incidence",2022-08-22,FALSE,2.77,"AFG"
"Additional 50% Reduction","cumulative_infections",2022-08-22,FALSE,29864771.8,"AFG"
"Maintain Status Quo","hospital_demand",2022-08-22,FALSE,1242.04,"AFG"
"Maintain Status Quo","ICU_demand",2022-08-22,FALSE,309.21,"AFG"
"Maintain Status Quo","infections",2022-08-22,FALSE,14106.92,"AFG"
"Maintain Status Quo","hospital_incidence",2022-08-22,FALSE,122.26,"AFG"
"Maintain Status Quo","ICU_incidence",2022-08-22,FALSE,40.09,"AFG"
"Maintain Status Quo","cumulative_infections",2022-08-22,FALSE,30301852.87,"AFG"
"Relax Interventions 50%","hospital_demand",2022-08-22,FALSE,5504.93,"AFG"
